variant	country	freq	date	median_freq_nowcast	median_freq_forecast	model
9	north	0.1923076923076923	2033-01-30	0.1923076923076923		NAIVE
9	north	0.18834841628959276	2033-01-31	0.18834841628959276		NAIVE
9	north	0.18834841628959276	2033-02-01	0.18834841628959276		NAIVE
9	north	0.18834841628959276	2033-02-02	0.18834841628959276		NAIVE
9	north	0.18834841628959276	2033-02-03	0.18834841628959276		NAIVE
9	north	0.18834841628959276	2033-02-04	0.18834841628959276		NAIVE
9	north	0.18834841628959276	2033-02-05	0.18834841628959276		NAIVE
9	north	0.18834841628959276	2033-02-06	0.18834841628959276		NAIVE
9	north	0.17375565610859728	2033-02-07	0.17375565610859728		NAIVE
9	north	0.17375565610859728	2033-02-08	0.17375565610859728		NAIVE
9	north	0.17375565610859728	2033-02-09	0.17375565610859728		NAIVE
9	north	0.17375565610859728	2033-02-10	0.17375565610859728		NAIVE
9	north	0.17375565610859728	2033-02-11	0.17375565610859728		NAIVE
9	north	0.17375565610859728	2033-02-12	0.17375565610859728		NAIVE
9	north	0.17375565610859728	2033-02-13	0.17375565610859728		NAIVE
9	north	0.18564376799670917	2033-02-14	0.18564376799670917		NAIVE
9	north	0.18564376799670917	2033-02-15	0.18564376799670917		NAIVE
9	north	0.18564376799670917	2033-02-16	0.18564376799670917		NAIVE
9	north	0.18564376799670917	2033-02-17	0.18564376799670917		NAIVE
9	north	0.18564376799670917	2033-02-18	0.18564376799670917		NAIVE
9	north	0.18564376799670917	2033-02-19	0.18564376799670917		NAIVE
9	north	0.18564376799670917	2033-02-20	0.18564376799670917		NAIVE
9	north	0.1963698066639243	2033-02-21	0.1963698066639243		NAIVE
9	north	0.1963698066639243	2033-02-22	0.1963698066639243		NAIVE
9	north	0.1963698066639243	2033-02-23	0.1963698066639243		NAIVE
9	north	0.1963698066639243	2033-02-24	0.1963698066639243		NAIVE
9	north	0.1963698066639243	2033-02-25	0.1963698066639243		NAIVE
9	north	0.1963698066639243	2033-02-26	0.1963698066639243		NAIVE
9	north	0.1963698066639243	2033-02-27	0.1963698066639243		NAIVE
9	north	0.2111741199976494	2033-02-28	0.2111741199976494		NAIVE
9	north	0.2111741199976494	2033-03-01	0.2111741199976494		NAIVE
9	north	0.2111741199976494	2033-03-02	0.2111741199976494		NAIVE
9	north	0.2111741199976494	2033-03-03	0.2111741199976494		NAIVE
9	north	0.2111741199976494	2033-03-04	0.2111741199976494		NAIVE
9	north	0.2111741199976494	2033-03-05	0.2111741199976494		NAIVE
9	north	0.2111741199976494	2033-03-06	0.2111741199976494		NAIVE
9	north	0.1959988191080628	2033-03-07	0.1959988191080628		NAIVE
9	north	0.1959988191080628	2033-03-08	0.1959988191080628		NAIVE
9	north	0.1959988191080628	2033-03-09	0.1959988191080628		NAIVE
9	north	0.1959988191080628	2033-03-10	0.1959988191080628		NAIVE
9	north	0.1959988191080628	2033-03-11	0.1959988191080628		NAIVE
9	north	0.1959988191080628	2033-03-12	0.1959988191080628		NAIVE
9	north	0.1959988191080628	2033-03-13	0.1959988191080628		NAIVE
9	north	0.21084111966464908	2033-03-14	0.21084111966464908		NAIVE
9	north	0.21084111966464908	2033-03-15	0.21084111966464908		NAIVE
9	north	0.21084111966464908	2033-03-16	0.21084111966464908		NAIVE
9	north	0.21084111966464908	2033-03-17	0.21084111966464908		NAIVE
9	north	0.21084111966464908	2033-03-18	0.21084111966464908		NAIVE
9	north	0.21084111966464908	2033-03-19	0.21084111966464908		NAIVE
9	north	0.21084111966464908	2033-03-20	0.21084111966464908		NAIVE
9	north	0.23441152343591368	2033-03-21	0.23441152343591368		NAIVE
9	north	0.23441152343591368	2033-03-22	0.23441152343591368		NAIVE
9	north	0.23441152343591368	2033-03-23	0.23441152343591368		NAIVE
9	north	0.23441152343591368	2033-03-24	0.23441152343591368		NAIVE
9	north	0.23441152343591368	2033-03-25	0.23441152343591368		NAIVE
9	north	0.23441152343591368	2033-03-26	0.23441152343591368		NAIVE
9	north	0.23441152343591368	2033-03-27	0.23441152343591368		NAIVE
9	north	0.27055958589976564	2033-03-28	0.27055958589976564		NAIVE
9	north	0.27055958589976564	2033-03-29	0.27055958589976564		NAIVE
9	north	0.27055958589976564	2033-03-30	0.27055958589976564		NAIVE
9	north	0.27055958589976564	2033-03-31	0.27055958589976564		NAIVE
9	north	0.27055958589976564	2033-04-01	0.27055958589976564		NAIVE
9	north	0.27055958589976564	2033-04-02	0.27055958589976564		NAIVE
9	north	0.27055958589976564	2033-04-03	0.27055958589976564		NAIVE
9	north	0.3177457330859128	2033-04-04	0.3177457330859128		NAIVE
9	north	0.3177457330859128	2033-04-05	0.3177457330859128		NAIVE
9	north	0.3177457330859128	2033-04-06	0.3177457330859128		NAIVE
9	north	0.3177457330859128	2033-04-07	0.3177457330859128		NAIVE
9	north	0.3177457330859128	2033-04-08	0.3177457330859128		NAIVE
9	north	0.3177457330859128	2033-04-09	0.3177457330859128		NAIVE
9	north	0.3177457330859128	2033-04-10	0.3177457330859128		NAIVE
9	north	0.36366410043285163	2033-04-11	0.36366410043285163		NAIVE
9	north	0.36366410043285163	2033-04-12	0.36366410043285163		NAIVE
9	north	0.36366410043285163	2033-04-13	0.36366410043285163		NAIVE
9	north	0.36366410043285163	2033-04-14	0.36366410043285163		NAIVE
9	north	0.36366410043285163	2033-04-15	0.36366410043285163		NAIVE
9	north	0.36366410043285163	2033-04-16	0.36366410043285163		NAIVE
9	north	0.36366410043285163	2033-04-17	0.36366410043285163		NAIVE
9	north	0.4172355290042802	2033-04-18	0.4172355290042802		NAIVE
9	north	0.4172355290042802	2033-04-19	0.4172355290042802		NAIVE
9	north	0.4172355290042802	2033-04-20	0.4172355290042802		NAIVE
9	north	0.4172355290042802	2033-04-21	0.4172355290042802		NAIVE
9	north	0.4172355290042802	2033-04-22	0.4172355290042802		NAIVE
9	north	0.4172355290042802	2033-04-23	0.4172355290042802		NAIVE
9	north	0.4172355290042802	2033-04-24	0.4172355290042802		NAIVE
9	north	0.47454381211901486	2033-04-25	0.47454381211901486		NAIVE
9	north	0.47454381211901486	2033-04-26	0.47454381211901486		NAIVE
9	north	0.47454381211901486	2033-04-27	0.47454381211901486		NAIVE
9	north	0.47454381211901486	2033-04-28	0.47454381211901486		NAIVE
9	north	0.47454381211901486	2033-04-29	0.47454381211901486		NAIVE
9	north	0.47454381211901486	2033-04-30	0.47454381211901486		NAIVE
9	north	0.47454381211901486	2033-05-01	0.47454381211901486		NAIVE
9	north	0.5140313516065544	2033-05-02	0.5140313516065544		NAIVE
9	north	0.5140313516065544	2033-05-03	0.5140313516065544		NAIVE
9	north	0.5140313516065544	2033-05-04	0.5140313516065544		NAIVE
9	north	0.5140313516065544	2033-05-05	0.5140313516065544		NAIVE
9	north	0.5140313516065544	2033-05-06	0.5140313516065544		NAIVE
9	north	0.5140313516065544	2033-05-07	0.5140313516065544		NAIVE
9	north	0.5140313516065544	2033-05-08	0.5140313516065544		NAIVE
9	north	0.5528084674883122	2033-05-09	0.5528084674883122		NAIVE
9	north	0.5528084674883122	2033-05-10	0.5528084674883122		NAIVE
9	north	0.5528084674883122	2033-05-11	0.5528084674883122		NAIVE
9	north	0.5528084674883122	2033-05-12	0.5528084674883122		NAIVE
9	north	0.5528084674883122	2033-05-13	0.5528084674883122		NAIVE
9	north	0.5528084674883122	2033-05-14	0.5528084674883122		NAIVE
9	north	0.5528084674883122	2033-05-15	0.5528084674883122		NAIVE
9	north	0.5935834819475373	2033-05-16	0.5935834819475373		NAIVE
9	north	0.5935834819475373	2033-05-17	0.5935834819475373		NAIVE
9	north	0.5935834819475373	2033-05-18	0.5935834819475373		NAIVE
9	north	0.5935834819475373	2033-05-19	0.5935834819475373		NAIVE
9	north	0.5935834819475373	2033-05-20	0.5935834819475373		NAIVE
9	north	0.5935834819475373	2033-05-21	0.5935834819475373		NAIVE
9	north	0.5935834819475373	2033-05-22	0.5935834819475373		NAIVE
9	north	0.6385239581380134	2033-05-23	0.6385239581380134		NAIVE
9	north	0.6385239581380134	2033-05-24	0.6385239581380134		NAIVE
9	north	0.6385239581380134	2033-05-25	0.6385239581380134		NAIVE
9	north	0.6385239581380134	2033-05-26	0.6385239581380134		NAIVE
9	north	0.6385239581380134	2033-05-27	0.6385239581380134		NAIVE
9	north	0.6385239581380134	2033-05-28	0.6385239581380134		NAIVE
9	north	0.6385239581380134	2033-05-29	0.6385239581380134		NAIVE
9	north	0.6922296509414506	2033-05-30	0.6922296509414506		NAIVE
9	north	0.6922296509414506	2033-05-31	0.6922296509414506		NAIVE
9	north	0.6922296509414506	2033-06-01	0.6922296509414506		NAIVE
9	north	0.6922296509414506	2033-06-02	0.6922296509414506		NAIVE
9	north	0.6922296509414506	2033-06-03	0.6922296509414506		NAIVE
9	north	0.6922296509414506	2033-06-04	0.6922296509414506		NAIVE
9	north	0.6922296509414506	2033-06-05	0.6922296509414506		NAIVE
9	north	0.7050447769918707	2033-06-06	0.7050447769918707		NAIVE
9	north	0.7050447769918707	2033-06-07	0.7050447769918707		NAIVE
9	north	0.7050447769918707	2033-06-08	0.7050447769918707		NAIVE
9	north	0.7050447769918707	2033-06-09	0.7050447769918707		NAIVE
9	north	0.7050447769918707	2033-06-10	0.7050447769918707		NAIVE
9	north	0.7050447769918707	2033-06-11	0.7050447769918707		NAIVE
9	north	0.7050447769918707	2033-06-12	0.7050447769918707		NAIVE
9	north	0.7100075561481983	2033-06-13	0.7100075561481983		NAIVE
9	north	0.7100075561481983	2033-06-14	0.7100075561481983		NAIVE
9	north	0.7100075561481983	2033-06-15	0.7100075561481983		NAIVE
9	north	0.7100075561481983	2033-06-16	0.7100075561481983		NAIVE
9	north	0.7100075561481983	2033-06-17	0.7100075561481983		NAIVE
9	north	0.7100075561481983	2033-06-18	0.7100075561481983		NAIVE
9	north	0.7100075561481983	2033-06-19	0.7100075561481983		NAIVE
9	north	0.7322083283489704	2033-06-20	0.7322083283489704		NAIVE
9	north	0.7322083283489704	2033-06-21	0.7322083283489704		NAIVE
9	north	0.7322083283489704	2033-06-22	0.7322083283489704		NAIVE
9	north	0.7322083283489704	2033-06-23	0.7322083283489704		NAIVE
9	north	0.7322083283489704	2033-06-24	0.7322083283489704		NAIVE
9	north	0.7322083283489704	2033-06-25	0.7322083283489704		NAIVE
9	north	0.7322083283489704	2033-06-26	0.7322083283489704		NAIVE
9	north	0.7756031056147155	2033-06-27	0.7756031056147155		NAIVE
9	north	0.7756031056147155	2033-06-28	0.7756031056147155		NAIVE
9	north	0.7756031056147155	2033-06-29	0.7756031056147155		NAIVE
9	north	0.7756031056147155	2033-06-30	0.7756031056147155		NAIVE
9	north	0.7756031056147155	2033-07-01	0.7756031056147155		NAIVE
9	north	0.7756031056147155	2033-07-02	0.7756031056147155		NAIVE
9	north	0.7756031056147155	2033-07-03	0.7756031056147155		NAIVE
9	north	0.825053655065265	2033-07-04	0.825053655065265		NAIVE
9	north	0.825053655065265	2033-07-05	0.825053655065265		NAIVE
9	north	0.825053655065265	2033-07-06	0.825053655065265		NAIVE
9	north	0.825053655065265	2033-07-07	0.825053655065265		NAIVE
9	north	0.825053655065265	2033-07-08	0.825053655065265		NAIVE
9	north	0.825053655065265	2033-07-09	0.825053655065265		NAIVE
9	north	0.825053655065265	2033-07-10	0.825053655065265		NAIVE
9	north	0.8420179407795506	2033-07-11	0.8420179407795506		NAIVE
9	north	0.8420179407795506	2033-07-12	0.8420179407795506		NAIVE
9	north	0.8420179407795506	2033-07-13	0.8420179407795506		NAIVE
9	north	0.8420179407795506	2033-07-14	0.8420179407795506		NAIVE
9	north	0.8420179407795506	2033-07-15	0.8420179407795506		NAIVE
9	north	0.8420179407795506	2033-07-16	0.8420179407795506		NAIVE
9	north	0.8420179407795506	2033-07-17	0.8420179407795506		NAIVE
9	north	0.8019176901529842	2033-07-18	0.8019176901529842		NAIVE
9	north	0.8019176901529842	2033-07-19	0.8019176901529842		NAIVE
9	north	0.8019176901529842	2033-07-20	0.8019176901529842		NAIVE
9	north	0.8019176901529842	2033-07-21	0.8019176901529842		NAIVE
9	north	0.8019176901529842	2033-07-22	0.8019176901529842		NAIVE
9	north	0.8019176901529842	2033-07-23	0.8019176901529842		NAIVE
9	north	0.8019176901529842	2033-07-24	0.8019176901529842		NAIVE
9	north	0.8355311355311354	2033-07-25	0.8355311355311354		NAIVE
9	north	0.8355311355311354	2033-07-26	0.8355311355311354		NAIVE
9	north	0.8355311355311354	2033-07-27	0.8355311355311354		NAIVE
9	north	0.8355311355311354	2033-07-28	0.8355311355311354		NAIVE
9	north	0.8355311355311354	2033-07-29	0.8355311355311354		NAIVE
9	north	0.8355311355311354	2033-07-30	0.8355311355311354		NAIVE
9	north	0.8355311355311354	2033-07-31	0.8355311355311354		NAIVE
9	north	0.8619047619047618	2033-08-01	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-02	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-03	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-04	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-05	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-06	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-07	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-08	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-09	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-10	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-11	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-12	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-13	0.8619047619047618		NAIVE
9	north	0.8619047619047618	2033-08-14	0.8619047619047618		NAIVE
9	north	0.8738095238095239	2033-08-15	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-16	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-17	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-18	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-19	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-20	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-21	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-22	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-23	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-24	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-25	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-26	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-27	0.8738095238095239		NAIVE
9	north	0.8738095238095239	2033-08-28	0.8738095238095239		NAIVE
9	north	0.8404761904761904	2033-08-29	0.8404761904761904		NAIVE
9	north	0.8404761904761904	2033-08-30	0.8404761904761904		NAIVE
9	north	0.8404761904761904	2033-08-31	0.8404761904761904		NAIVE
9	north	0.8404761904761904	2033-09-01	0.8404761904761904		NAIVE
9	north	0.8404761904761904	2033-09-02	0.8404761904761904		NAIVE
9	north	0.8404761904761904	2033-09-03	0.8404761904761904		NAIVE
9	north	0.8404761904761904	2033-09-04	0.8404761904761904		NAIVE
9	north	0.8880952380952382	2033-09-05	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-06	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-07	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-08	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-09	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-10	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-11	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-12	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-13	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-14	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-15	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-16	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-17	0.8880952380952382		NAIVE
9	north	0.8880952380952382	2033-09-18	0.8880952380952382		NAIVE
9	north	0.9166666666666666	2033-09-19	0.9166666666666666		NAIVE
9	north	0.9166666666666666	2033-09-20	0.9166666666666666		NAIVE
9	north	0.9166666666666666	2033-09-21	0.9166666666666666		NAIVE
9	north	0.9166666666666666	2033-09-22	0.9166666666666666		NAIVE
9	north	0.9166666666666666	2033-09-23	0.9166666666666666		NAIVE
9	north	0.9166666666666666	2033-09-24	0.9166666666666666		NAIVE
9	north	0.9166666666666666	2033-09-25	0.9166666666666666		NAIVE
9	north	0.9523809523809523	2033-09-26	0.9523809523809523		NAIVE
9	north	0.9523809523809523	2033-09-27	0.9523809523809523		NAIVE
9	north	0.9523809523809523	2033-09-28	0.9523809523809523		NAIVE
9	north	0.9523809523809523	2033-09-29	0.9523809523809523		NAIVE
9	north	0.9523809523809523	2033-09-30	0.9523809523809523		NAIVE
9	north	0.9523809523809523	2033-10-01		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-02		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-03		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-04		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-05		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-06		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-07		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-08		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-09		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-10		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-11		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-12		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-13		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-14		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-15		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-16		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-17		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-18		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-19		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-20		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-21		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-22		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-23		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-24		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-25		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-26		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-27		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-28		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-29		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-30		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-10-31		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-01		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-02		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-03		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-04		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-05		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-06		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-07		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-08		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-09		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-10		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-11		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-12		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-13		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-14		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-15		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-16		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-17		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-18		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-19		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-20		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-21		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-22		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-23		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-24		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-25		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-26		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-27		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-28		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-29		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-11-30		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-01		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-02		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-03		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-04		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-05		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-06		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-07		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-08		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-09		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-10		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-11		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-12		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-13		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-14		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-15		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-16		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-17		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-18		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-19		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-20		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-21		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-22		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-23		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-24		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-25		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-26		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-27		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-28		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-29		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-30		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2033-12-31		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-01		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-02		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-03		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-04		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-05		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-06		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-07		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-08		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-09		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-10		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-11		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-12		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-13		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-14		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-15		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-16		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-17		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-18		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-19		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-20		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-21		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-22		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-23		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-24		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-25		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-26		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-27		0.9523809523809523	NAIVE
9	north	0.9523809523809523	2034-01-28		0.9523809523809523	NAIVE
