variant	country	freq	date	median_freq_nowcast	median_freq_forecast	model
5	south	0.28519109676272086	2044-11-12	0.28519109676272086		NAIVE
5	south	0.28519109676272086	2044-11-13	0.28519109676272086		NAIVE
5	south	0.2633370589803605	2044-11-14	0.2633370589803605		NAIVE
5	south	0.2633370589803605	2044-11-15	0.2633370589803605		NAIVE
5	south	0.2633370589803605	2044-11-16	0.2633370589803605		NAIVE
5	south	0.2633370589803605	2044-11-17	0.2633370589803605		NAIVE
5	south	0.2633370589803605	2044-11-18	0.2633370589803605		NAIVE
5	south	0.2633370589803605	2044-11-19	0.2633370589803605		NAIVE
5	south	0.2633370589803605	2044-11-20	0.2633370589803605		NAIVE
5	south	0.24792121522350294	2044-11-21	0.24792121522350294		NAIVE
5	south	0.24792121522350294	2044-11-22	0.24792121522350294		NAIVE
5	south	0.24792121522350294	2044-11-23	0.24792121522350294		NAIVE
5	south	0.24792121522350294	2044-11-24	0.24792121522350294		NAIVE
5	south	0.24792121522350294	2044-11-25	0.24792121522350294		NAIVE
5	south	0.24792121522350294	2044-11-26	0.24792121522350294		NAIVE
5	south	0.24792121522350294	2044-11-27	0.24792121522350294		NAIVE
5	south	0.23189557419786191	2044-11-28	0.23189557419786191		NAIVE
5	south	0.23189557419786191	2044-11-29	0.23189557419786191		NAIVE
5	south	0.23189557419786191	2044-11-30	0.23189557419786191		NAIVE
5	south	0.23189557419786191	2044-12-01	0.23189557419786191		NAIVE
5	south	0.23189557419786191	2044-12-02	0.23189557419786191		NAIVE
5	south	0.23189557419786191	2044-12-03	0.23189557419786191		NAIVE
5	south	0.23189557419786191	2044-12-04	0.23189557419786191		NAIVE
5	south	0.20575178334818872	2044-12-05	0.20575178334818872		NAIVE
5	south	0.20575178334818872	2044-12-06	0.20575178334818872		NAIVE
5	south	0.20575178334818872	2044-12-07	0.20575178334818872		NAIVE
5	south	0.20575178334818872	2044-12-08	0.20575178334818872		NAIVE
5	south	0.20575178334818872	2044-12-09	0.20575178334818872		NAIVE
5	south	0.20575178334818872	2044-12-10	0.20575178334818872		NAIVE
5	south	0.20575178334818872	2044-12-11	0.20575178334818872		NAIVE
5	south	0.19037599447842396	2044-12-12	0.19037599447842396		NAIVE
5	south	0.19037599447842396	2044-12-13	0.19037599447842396		NAIVE
5	south	0.19037599447842396	2044-12-14	0.19037599447842396		NAIVE
5	south	0.19037599447842396	2044-12-15	0.19037599447842396		NAIVE
5	south	0.19037599447842396	2044-12-16	0.19037599447842396		NAIVE
5	south	0.19037599447842396	2044-12-17	0.19037599447842396		NAIVE
5	south	0.19037599447842396	2044-12-18	0.19037599447842396		NAIVE
5	south	0.18303744261932417	2044-12-19	0.18303744261932417		NAIVE
5	south	0.18303744261932417	2044-12-20	0.18303744261932417		NAIVE
5	south	0.18303744261932417	2044-12-21	0.18303744261932417		NAIVE
5	south	0.18303744261932417	2044-12-22	0.18303744261932417		NAIVE
5	south	0.18303744261932417	2044-12-23	0.18303744261932417		NAIVE
5	south	0.18303744261932417	2044-12-24	0.18303744261932417		NAIVE
5	south	0.18303744261932417	2044-12-25	0.18303744261932417		NAIVE
5	south	0.23779934738122893	2044-12-26	0.23779934738122893		NAIVE
5	south	0.23779934738122893	2044-12-27	0.23779934738122893		NAIVE
5	south	0.23779934738122893	2044-12-28	0.23779934738122893		NAIVE
5	south	0.23779934738122893	2044-12-29	0.23779934738122893		NAIVE
5	south	0.23779934738122893	2044-12-30	0.23779934738122893		NAIVE
5	south	0.23779934738122893	2044-12-31	0.23779934738122893		NAIVE
5	south	0.23779934738122893	2045-01-01	0.23779934738122893		NAIVE
5	south	0.253042328042328	2045-01-02	0.253042328042328		NAIVE
5	south	0.253042328042328	2045-01-03	0.253042328042328		NAIVE
5	south	0.253042328042328	2045-01-04	0.253042328042328		NAIVE
5	south	0.253042328042328	2045-01-05	0.253042328042328		NAIVE
5	south	0.253042328042328	2045-01-06	0.253042328042328		NAIVE
5	south	0.253042328042328	2045-01-07	0.253042328042328		NAIVE
5	south	0.253042328042328	2045-01-08	0.253042328042328		NAIVE
5	south	0.26555555555555554	2045-01-09	0.26555555555555554		NAIVE
5	south	0.26555555555555554	2045-01-10	0.26555555555555554		NAIVE
5	south	0.26555555555555554	2045-01-11	0.26555555555555554		NAIVE
5	south	0.26555555555555554	2045-01-12	0.26555555555555554		NAIVE
5	south	0.26555555555555554	2045-01-13	0.26555555555555554		NAIVE
5	south	0.26555555555555554	2045-01-14	0.26555555555555554		NAIVE
5	south	0.26555555555555554	2045-01-15	0.26555555555555554		NAIVE
5	south	0.29027777777777775	2045-01-16	0.29027777777777775		NAIVE
5	south	0.29027777777777775	2045-01-17	0.29027777777777775		NAIVE
5	south	0.29027777777777775	2045-01-18	0.29027777777777775		NAIVE
5	south	0.29027777777777775	2045-01-19	0.29027777777777775		NAIVE
5	south	0.29027777777777775	2045-01-20	0.29027777777777775		NAIVE
5	south	0.29027777777777775	2045-01-21	0.29027777777777775		NAIVE
5	south	0.29027777777777775	2045-01-22	0.29027777777777775		NAIVE
5	south	0.3499999999999999	2045-01-23	0.3499999999999999		NAIVE
5	south	0.3499999999999999	2045-01-24	0.3499999999999999		NAIVE
5	south	0.3499999999999999	2045-01-25	0.3499999999999999		NAIVE
5	south	0.3499999999999999	2045-01-26	0.3499999999999999		NAIVE
5	south	0.3499999999999999	2045-01-27	0.3499999999999999		NAIVE
5	south	0.3499999999999999	2045-01-28	0.3499999999999999		NAIVE
5	south	0.3499999999999999	2045-01-29	0.3499999999999999		NAIVE
5	south	0.4583333333333333	2045-01-30	0.4583333333333333		NAIVE
5	south	0.4583333333333333	2045-01-31	0.4583333333333333		NAIVE
5	south	0.4583333333333333	2045-02-01	0.4583333333333333		NAIVE
5	south	0.4583333333333333	2045-02-02	0.4583333333333333		NAIVE
5	south	0.4583333333333333	2045-02-03	0.4583333333333333		NAIVE
5	south	0.4583333333333333	2045-02-04	0.4583333333333333		NAIVE
5	south	0.4583333333333333	2045-02-05	0.4583333333333333		NAIVE
5	south	0.8333333333333333	2045-02-06	0.8333333333333333		NAIVE
5	south	0.8333333333333333	2045-02-07	0.8333333333333333		NAIVE
5	south	0.8333333333333333	2045-02-08	0.8333333333333333		NAIVE
5	south	0.8333333333333333	2045-02-09	0.8333333333333333		NAIVE
5	south	0.8333333333333333	2045-02-10	0.8333333333333333		NAIVE
5	south	0.8333333333333333	2045-02-11	0.8333333333333333		NAIVE
5	south	0.8333333333333333	2045-02-12	0.8333333333333333		NAIVE
5	south	0.6666666666666666	2045-02-13	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-14	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-15	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-16	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-17	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-18	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-19	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-20	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-21	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-22	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-23	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-24	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-25	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-26	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-27	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-02-28	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-01	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-02	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-03	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-04	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-05	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-06	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-07	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-08	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-09	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-10	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-11	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-12	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-13	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-14	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-15	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-16	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-17	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-18	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-19	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-20	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-21	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-22	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-23	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-24	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-25	0.6666666666666666		NAIVE
5	south	0.6666666666666666	2045-03-26	0.6666666666666666		NAIVE
5	south	0.3333333333333333	2045-03-27	0.3333333333333333		NAIVE
5	south	0.3333333333333333	2045-03-28	0.3333333333333333		NAIVE
5	south	0.3333333333333333	2045-03-29	0.3333333333333333		NAIVE
5	south	0.3333333333333333	2045-03-30	0.3333333333333333		NAIVE
5	south	0.3333333333333333	2045-03-31	0.3333333333333333		NAIVE
5	south	0.3333333333333333	2045-04-01		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-02		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-03		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-04		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-05		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-06		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-07		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-08		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-09		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-10		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-11		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-12		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-13		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-14		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-15		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-16		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-17		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-18		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-19		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-20		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-21		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-22		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-23		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-24		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-25		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-26		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-27		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-28		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-29		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-04-30		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-01		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-02		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-03		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-04		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-05		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-06		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-07		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-08		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-09		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-10		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-11		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-12		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-13		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-14		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-15		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-16		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-17		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-18		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-19		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-20		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-21		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-22		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-23		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-24		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-25		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-26		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-27		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-28		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-29		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-30		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-05-31		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-01		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-02		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-03		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-04		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-05		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-06		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-07		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-08		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-09		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-10		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-11		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-12		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-13		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-14		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-15		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-16		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-17		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-18		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-19		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-20		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-21		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-22		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-23		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-24		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-25		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-26		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-27		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-28		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-29		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-06-30		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-01		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-02		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-03		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-04		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-05		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-06		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-07		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-08		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-09		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-10		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-11		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-12		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-13		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-14		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-15		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-16		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-17		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-18		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-19		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-20		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-21		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-22		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-23		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-24		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-25		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-26		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-27		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-28		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-29		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-30		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-07-31		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-01		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-02		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-03		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-04		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-05		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-06		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-07		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-08		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-09		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-10		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-11		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-12		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-13		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-14		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-15		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-16		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-17		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-18		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-19		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-20		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-21		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-22		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-23		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-24		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-25		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-26		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-27		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-28		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-29		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-30		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-08-31		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-01		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-02		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-03		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-04		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-05		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-06		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-07		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-08		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-09		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-10		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-11		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-12		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-13		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-14		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-15		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-16		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-17		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-18		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-19		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-20		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-21		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-22		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-23		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-24		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-25		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-26		0.3333333333333333	NAIVE
5	south	0.3333333333333333	2045-09-27		0.3333333333333333	NAIVE
8	south	0.021779646578350475	2044-10-03	0.021779646578350475		NAIVE
8	south	0.021779646578350475	2044-10-04	0.021779646578350475		NAIVE
8	south	0.021779646578350475	2044-10-05	0.021779646578350475		NAIVE
8	south	0.021779646578350475	2044-10-06	0.021779646578350475		NAIVE
8	south	0.021779646578350475	2044-10-07	0.021779646578350475		NAIVE
8	south	0.021779646578350475	2044-10-08	0.021779646578350475		NAIVE
8	south	0.021779646578350475	2044-10-09	0.021779646578350475		NAIVE
8	south	0.021354833687086933	2044-10-10	0.021354833687086933		NAIVE
8	south	0.021354833687086933	2044-10-11	0.021354833687086933		NAIVE
8	south	0.021354833687086933	2044-10-12	0.021354833687086933		NAIVE
8	south	0.021354833687086933	2044-10-13	0.021354833687086933		NAIVE
8	south	0.021354833687086933	2044-10-14	0.021354833687086933		NAIVE
8	south	0.021354833687086933	2044-10-15	0.021354833687086933		NAIVE
8	south	0.021354833687086933	2044-10-16	0.021354833687086933		NAIVE
8	south	0.023906384056718775	2044-10-17	0.023906384056718775		NAIVE
8	south	0.023906384056718775	2044-10-18	0.023906384056718775		NAIVE
8	south	0.023906384056718775	2044-10-19	0.023906384056718775		NAIVE
8	south	0.023906384056718775	2044-10-20	0.023906384056718775		NAIVE
8	south	0.023906384056718775	2044-10-21	0.023906384056718775		NAIVE
8	south	0.023906384056718775	2044-10-22	0.023906384056718775		NAIVE
8	south	0.023906384056718775	2044-10-23	0.023906384056718775		NAIVE
8	south	0.030749085874442632	2044-10-24	0.030749085874442632		NAIVE
8	south	0.030749085874442632	2044-10-25	0.030749085874442632		NAIVE
8	south	0.030749085874442632	2044-10-26	0.030749085874442632		NAIVE
8	south	0.030749085874442632	2044-10-27	0.030749085874442632		NAIVE
8	south	0.030749085874442632	2044-10-28	0.030749085874442632		NAIVE
8	south	0.030749085874442632	2044-10-29	0.030749085874442632		NAIVE
8	south	0.030749085874442632	2044-10-30	0.030749085874442632		NAIVE
8	south	0.03443890227993403	2044-10-31	0.03443890227993403		NAIVE
8	south	0.03443890227993403	2044-11-01	0.03443890227993403		NAIVE
8	south	0.03443890227993403	2044-11-02	0.03443890227993403		NAIVE
8	south	0.03443890227993403	2044-11-03	0.03443890227993403		NAIVE
8	south	0.03443890227993403	2044-11-04	0.03443890227993403		NAIVE
8	south	0.03443890227993403	2044-11-05	0.03443890227993403		NAIVE
8	south	0.03443890227993403	2044-11-06	0.03443890227993403		NAIVE
8	south	0.03921396147488273	2044-11-07	0.03921396147488273		NAIVE
8	south	0.03921396147488273	2044-11-08	0.03921396147488273		NAIVE
8	south	0.03921396147488273	2044-11-09	0.03921396147488273		NAIVE
