date	country	variant	sequences
2041-11-03	tropics	5	1
2041-11-17	south	5	1
2041-11-17	tropics	5	2
2041-11-24	south	5	1
2041-12-08	tropics	5	1
2041-12-15	north	5	1
2041-12-22	south	5	1
2041-12-29	tropics	5	1
2042-01-05	tropics	5	2
2042-01-19	tropics	5	1
2042-01-26	north	5	1
2042-01-26	tropics	5	1
2042-02-02	tropics	5	2
2042-02-09	tropics	5	1
2042-02-16	north	5	1
2042-03-02	north	5	3
2042-03-02	tropics	5	2
2042-03-09	tropics	5	1
2042-03-16	tropics	5	2
2042-03-23	north	5	2
2042-03-23	tropics	14	1
2042-03-30	north	5	2
2042-04-06	north	5	2
2042-04-06	north	14	1
2042-04-06	tropics	5	1
2042-04-13	north	5	1
2042-04-13	south	5	1
2042-04-20	north	5	3
2042-04-20	tropics	5	5
2042-04-20	tropics	14	1
2042-04-27	north	5	1
2042-05-04	tropics	5	1
2042-05-11	north	5	1
2042-05-18	north	5	1
2042-05-25	north	5	2
2042-05-25	tropics	5	2
2042-06-01	north	5	1
2042-06-01	tropics	5	2
2042-06-08	tropics	5	1
2042-06-15	tropics	5	3
2042-06-22	tropics	5	3
2042-06-29	south	5	1
2042-07-06	north	5	1
2042-07-06	south	5	2
2042-07-06	tropics	5	1
2042-07-13	south	5	1
2042-07-13	tropics	5	2
2042-07-20	north	5	1
2042-07-20	south	5	1
2042-07-20	tropics	5	1
2042-07-27	north	5	1
2042-07-27	south	5	1
2042-07-27	tropics	5	1
2042-08-03	north	5	1
2042-08-03	south	5	2
2042-08-03	tropics	5	2
2042-08-03	tropics	14	1
2042-08-10	south	5	2
2042-08-10	tropics	5	1
2042-08-10	tropics	14	1
2042-08-17	south	5	4
2042-08-17	tropics	5	2
2042-08-17	tropics	14	1
2042-08-24	south	5	3
2042-08-24	south	14	2
2042-08-24	tropics	5	1
2042-08-31	north	5	1
2042-08-31	south	5	5
2042-08-31	tropics	5	2
2042-08-31	tropics	14	1
2042-09-07	north	5	1
2042-09-07	south	5	9
2042-09-07	tropics	5	2
2042-09-14	south	5	5
2042-09-21	north	14	1
2042-09-21	south	5	4
2042-09-21	tropics	5	2
2042-09-28	south	5	4
2042-09-28	tropics	5	1
