date	country	variant	sequences
2026-10-04	south	2	3
2026-10-04	tropics	2	2
2026-10-11	south	2	2
2026-10-11	tropics	2	2
2026-10-18	south	2	2
2026-10-18	tropics	2	2
2026-10-25	south	2	1
2026-11-01	south	2	3
2026-11-01	tropics	2	1
2026-11-08	south	2	2
2026-11-08	tropics	2	1
2026-11-08	tropics	8	1
2026-11-15	tropics	2	1
2026-11-22	north	8	1
2026-11-22	south	2	1
2026-11-22	tropics	2	2
2026-12-06	tropics	2	3
2026-12-13	north	2	1
2026-12-20	south	2	1
2026-12-20	tropics	2	2
2026-12-27	tropics	8	1
2027-01-10	north	2	1
2027-01-24	north	8	1
2027-01-24	tropics	2	2
2027-01-31	south	2	1
2027-01-31	tropics	2	1
2027-02-07	north	8	2
2027-02-07	tropics	8	1
2027-02-14	tropics	2	1
2027-02-21	north	8	1
2027-03-07	tropics	2	1
2027-03-07	tropics	8	1
2027-03-14	north	8	2
2027-03-14	tropics	8	1
2027-03-21	north	8	4
2027-03-28	north	2	1
2027-03-28	north	8	3
2027-04-04	north	8	3
2027-04-11	north	8	2
2027-04-18	north	8	3
2027-04-25	north	8	8
2027-04-25	tropics	8	1
2027-05-02	north	8	2
2027-05-02	tropics	8	1
2027-05-09	north	8	2
2027-05-16	north	8	1
2027-05-23	north	8	1
2027-05-23	south	8	1
2027-05-23	tropics	8	2
2027-05-30	north	8	2
2027-06-06	north	8	2
2027-06-06	tropics	8	2
2027-06-13	north	8	2
2027-06-13	south	2	1
2027-06-13	south	8	3
2027-06-13	tropics	8	1
2027-06-20	north	8	3
2027-06-20	tropics	8	1
2027-06-27	north	8	1
2027-06-27	south	8	4
2027-06-27	tropics	8	4
2027-07-04	north	8	1
2027-07-04	south	8	2
2027-07-11	south	8	5
2027-07-11	tropics	8	2
2027-07-18	south	8	8
2027-07-25	north	8	3
2027-07-25	south	2	2
2027-07-25	south	8	7
2027-07-25	tropics	2	1
2027-07-25	tropics	8	1
2027-08-01	south	8	12
2027-08-01	tropics	8	3
2027-08-08	north	8	2
2027-08-08	south	8	11
2027-08-08	tropics	8	1
2027-08-15	north	8	1
2027-08-15	south	8	18
2027-08-15	tropics	8	2
2027-08-22	south	8	14
2027-08-22	tropics	8	1
2027-08-29	south	8	9
2027-08-29	tropics	8	3
2027-09-05	south	8	9
2027-09-05	tropics	8	3
2027-09-12	north	8	1
2027-09-12	south	8	7
2027-09-12	tropics	8	2
2027-09-19	north	8	1
2027-09-19	south	8	5
2027-09-19	tropics	8	2
2027-09-26	south	8	3
2027-09-26	tropics	8	2
