country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	abs_error
north	2	2029-03-26	2029-12	0.0	2029-03-26	0.0	-0.059635480745945324	0.0025082748054889572	450.0	0.0	1.1287236624700308					
north	2	2029-04-02	2029-13	0.0	2029-04-02	0.0	0.025011704345618294	0.0	450.0	0.0	0.0			FGA	2030-04-01	
north	2	2029-04-09	2029-14	0.0	2029-04-09	0.0	0.05670808258720468	0.0	303.0	0.0	0.0			FGA	2030-04-01	
north	2	2029-04-16	2029-15	0.0	2029-04-16	0.0	0.04988023773749357	0.006882665706940454	199.0	0.0	1.3696504756811503			FGA	2030-04-01	
north	2	2029-04-23	2029-16	0.0	2029-04-23	0.0	0.018954753555164565	0.015122885031349637	125.0	0.0	1.8903606289187047			FGA	2030-04-01	0.04603029139600392
north	2	2029-04-30	2029-17	0.0	2029-04-30	0.0	-0.021641786201102672	0.011346885923748272	78.0	0.0	0.8850571020523652			FGA	2030-04-01	0.10841010482630488
north	2	2029-05-07	2029-18	0.0	2029-05-07	0.0	-0.0574827977726286	0.0	48.0	0.0	0.0			FGA	2030-04-01	
north	2	2029-05-14	2029-19	0.0	2029-05-14	0.0	-0.0741416974007334	0.0	30.0	0.0	0.0			FGA	2030-04-01	
north	2	2029-05-21	2029-20	0.0	2029-05-21	0.0	-0.05719190132673757	0.0	17.0	0.0	0.0			FGA	2030-04-01	
north	2	2029-05-28	2029-21	0.0	2029-05-28	0.0	0.007793174208038656	0.0	11.0	0.0	0.0			FGA	2030-04-01	
north	2	2029-06-04	2029-22	0.0	2029-06-04	0.0	0.13524011296227473	0.09988780614518748	7.0	0.0	0.6992146430163124			FGA	2030-04-01	
north	2	2029-07-23	2029-29	1.0	2029-07-23	1.0	0.9605842000363275	0.6944011870998512	2.0	2.0	1.3888023741997024		0.13867295	FGA	2030-04-01	0.12466806659618906
north	2	2029-08-20	2029-33	0.0	2029-08-20	0.0	0.04691601979643517	0.35056977104754455	7.0	0.0	2.453988397332812			FGA	2030-04-01	0.0009041719913792969
north	2	2029-09-03	2029-35	1.0	2029-09-03	1.0	0.8472996550897136	0.8168385754930765	8.0	8.0	6.534708603944612		0.021018803	FGA	2030-04-01	0.04893927827183442
north	2	2029-09-10	2029-36	1.0	2029-09-10	1.0	1.2463548601072225	0.9712321130593367	9.0	9.0	8.74108901753403		0.02112472	FGA	2030-04-01	0.020433426776263794
north	2	2029-09-17	2029-37	2.0	2029-09-17	1.0	1.8342992234101116	0.9165800070493777	10.0	10.0	9.165800070493777		0.021077156	FGA	2030-04-01	0.014299385954672464
north	2	2029-09-24	2029-38	2.0	2029-09-24	1.0	2.029052008735614	0.6864450728207969	11.0	11.0	7.550895801028766		0.02096939	FGA	2030-04-01	0.0486569569150802
north	2	2029-10-01	2029-39	0.0	2029-10-01	0.0	0.020015596371316224	0.5187336884609913	12.0	0.0	6.2248042615318955			FGA	2030-04-01	0.048317402491397446
north	2	2029-10-15	2029-41	2.0	2029-10-15	1.0	1.9917080042067499	0.6894405421931673	15.0	15.0	10.341608132897509		0.020071983	FGA	2030-04-01	0.016187544463354825
north	2	2029-10-22	2029-42	1.0	2029-10-22	0.5	0.9800715575015806	0.8455112527632005	16.0	8.0	13.528180044211208		0.019760847	FGA	2030-04-01	0.01861051558562041
north	2	2029-11-05	2029-44	2.0	2029-11-05	1.0	2.1288142280625753	0.9073762950740419	19.0	19.0	17.240149606406796		0.019512653	FGA	2030-04-01	0.002193651389169559
