date	country	variant	sequences
2045-04-02	north	13	3
2045-04-02	tropics	13	1
2045-04-09	north	13	2
2045-04-16	north	13	2
2045-04-16	tropics	12	1
2045-04-23	north	13	4
2045-04-30	north	13	1
2045-05-07	north	13	2
2045-05-14	north	13	2
2045-05-21	tropics	13	1
2045-05-28	south	13	1
2045-05-28	tropics	13	1
2045-07-02	tropics	13	2
2045-08-06	tropics	13	1
2045-08-20	tropics	13	3
2045-09-10	tropics	13	2
2045-09-17	tropics	13	2
2045-10-08	tropics	13	1
2045-10-15	tropics	13	1
2045-10-29	tropics	13	1
2045-11-05	tropics	13	1
2045-11-26	tropics	13	2
2045-12-03	tropics	13	2
2045-12-10	north	13	1
2045-12-10	tropics	13	1
2045-12-17	north	13	1
2045-12-24	tropics	13	3
2046-01-07	north	13	1
2046-01-07	tropics	13	2
2046-01-28	north	13	1
2046-01-28	tropics	13	1
2046-02-04	north	13	1
2046-02-04	tropics	13	2
2046-02-11	north	13	2
2046-02-11	tropics	13	3
2046-02-18	north	13	2
2046-02-18	tropics	13	1
2046-02-25	north	13	3
2046-02-25	tropics	13	1
2046-03-04	north	13	1
2046-03-04	tropics	13	2
2046-03-11	north	13	7
2046-03-11	tropics	13	1
2046-03-18	north	13	9
2046-03-18	tropics	13	3
2046-03-25	north	13	3
2046-03-25	tropics	13	1
2046-04-01	north	13	3
2046-04-01	tropics	13	3
