variant	country	freq	date	median_freq_nowcast	median_freq_forecast	model
1	south	1.0	2035-04-23	1.0		NAIVE
1	south	1.0	2035-04-24	1.0		NAIVE
1	south	1.0	2035-04-25	1.0		NAIVE
1	south	1.0	2035-04-26	1.0		NAIVE
1	south	1.0	2035-04-27	1.0		NAIVE
1	south	1.0	2035-04-28	1.0		NAIVE
1	south	1.0	2035-04-29	1.0		NAIVE
1	south	1.0	2035-04-30	1.0		NAIVE
1	south	1.0	2035-05-01	1.0		NAIVE
1	south	1.0	2035-05-02	1.0		NAIVE
1	south	1.0	2035-05-03	1.0		NAIVE
1	south	1.0	2035-05-04	1.0		NAIVE
1	south	1.0	2035-05-05	1.0		NAIVE
1	south	1.0	2035-05-06	1.0		NAIVE
1	south	1.0	2035-05-07	1.0		NAIVE
1	south	1.0	2035-05-08	1.0		NAIVE
1	south	1.0	2035-05-09	1.0		NAIVE
1	south	1.0	2035-05-10	1.0		NAIVE
1	south	1.0	2035-05-11	1.0		NAIVE
1	south	1.0	2035-05-12	1.0		NAIVE
1	south	1.0	2035-05-13	1.0		NAIVE
1	south	1.0	2035-05-14	1.0		NAIVE
1	south	1.0	2035-05-15	1.0		NAIVE
1	south	1.0	2035-05-16	1.0		NAIVE
1	south	1.0	2035-05-17	1.0		NAIVE
1	south	1.0	2035-05-18	1.0		NAIVE
1	south	1.0	2035-05-19	1.0		NAIVE
1	south	1.0	2035-05-20	1.0		NAIVE
1	south	1.0	2035-05-21	1.0		NAIVE
1	south	1.0	2035-05-22	1.0		NAIVE
1	south	1.0	2035-05-23	1.0		NAIVE
1	south	1.0	2035-05-24	1.0		NAIVE
1	south	1.0	2035-05-25	1.0		NAIVE
1	south	1.0	2035-05-26	1.0		NAIVE
1	south	1.0	2035-05-27	1.0		NAIVE
1	south	1.0	2035-05-28	1.0		NAIVE
1	south	1.0	2035-05-29	1.0		NAIVE
1	south	1.0	2035-05-30	1.0		NAIVE
1	south	1.0	2035-05-31	1.0		NAIVE
1	south	1.0	2035-06-01	1.0		NAIVE
1	south	1.0	2035-06-02	1.0		NAIVE
1	south	1.0	2035-06-03	1.0		NAIVE
1	south	1.0	2035-06-04	1.0		NAIVE
1	south	1.0	2035-06-05	1.0		NAIVE
1	south	1.0	2035-06-06	1.0		NAIVE
1	south	1.0	2035-06-07	1.0		NAIVE
1	south	1.0	2035-06-08	1.0		NAIVE
1	south	1.0	2035-06-09	1.0		NAIVE
1	south	1.0	2035-06-10	1.0		NAIVE
1	south	1.0	2035-06-11	1.0		NAIVE
1	south	1.0	2035-06-12	1.0		NAIVE
1	south	1.0	2035-06-13	1.0		NAIVE
1	south	1.0	2035-06-14	1.0		NAIVE
1	south	1.0	2035-06-15	1.0		NAIVE
1	south	1.0	2035-06-16	1.0		NAIVE
1	south	1.0	2035-06-17	1.0		NAIVE
1	south	1.0	2035-06-18	1.0		NAIVE
1	south	1.0	2035-06-19	1.0		NAIVE
1	south	1.0	2035-06-20	1.0		NAIVE
1	south	1.0	2035-06-21	1.0		NAIVE
1	south	1.0	2035-06-22	1.0		NAIVE
1	south	1.0	2035-06-23	1.0		NAIVE
1	south	1.0	2035-06-24	1.0		NAIVE
1	south	1.0	2035-06-25	1.0		NAIVE
1	south	1.0	2035-06-26	1.0		NAIVE
1	south	1.0	2035-06-27	1.0		NAIVE
1	south	1.0	2035-06-28	1.0		NAIVE
1	south	1.0	2035-06-29	1.0		NAIVE
1	south	1.0	2035-06-30	1.0		NAIVE
1	south	1.0	2035-07-01	1.0		NAIVE
1	south	1.0	2035-07-02	1.0		NAIVE
1	south	1.0	2035-07-03	1.0		NAIVE
1	south	1.0	2035-07-04	1.0		NAIVE
1	south	1.0	2035-07-05	1.0		NAIVE
1	south	1.0	2035-07-06	1.0		NAIVE
1	south	1.0	2035-07-07	1.0		NAIVE
1	south	1.0	2035-07-08	1.0		NAIVE
1	south	1.0	2035-07-09	1.0		NAIVE
1	south	1.0	2035-07-10	1.0		NAIVE
1	south	1.0	2035-07-11	1.0		NAIVE
1	south	1.0	2035-07-12	1.0		NAIVE
1	south	1.0	2035-07-13	1.0		NAIVE
